"trip_id","arrival_time","departure_time","stop_id","stop_sequence","pickup_type","drop_off_type"
"GO102_22_V4_1718","12:19:00","12:19:00","219","6","0","0"
"GO102_22_V4_1718","12:21:00","12:21:00","142","7","0","0"
"GO102_22_V4_1718","12:23:00","12:23:00","124","8","0","0"
"GO102_22_V4_1718","12:25:00","12:25:00","85","9","0","0"
"GO102_22_V4_1718","12:30:00","12:30:00","216","10","0","0"
"GO102_22_V4_1719","10:57:00","10:57:00","216","1","0","0"
"GO102_22_V4_1719","10:59:00","10:59:00","85","2","0","0"
"GO102_22_V4_1719","11:01:00","11:01:00","124","3","0","0"
"GO102_22_V4_1719","11:03:00","11:03:00","142","4","0","0"
"GO102_22_V4_1719","11:06:00","11:06:00","219","5","0","0"
"GO102_22_V4_1719","11:17:00","11:17:00","184","6","0","0"
"GO102_22_V4_1719","11:23:00","11:24:00","102","7","0","0"
"GO102_22_V4_1719","11:32:00","11:32:00","50","8","0","0"
"GO102_22_V4_1719","11:37:00","11:37:00","148","9","0","0"
"GO102_22_V4_1719","11:44:00","11:44:00","241","10","0","0"
"GO102_22_V4_1721","11:57:00","11:57:00","216","1","0","0"
"GO102_22_V4_1721","11:59:00","11:59:00","85","2","0","0"
"GO102_22_V4_1721","12:01:00","12:01:00","124","3","0","0"
"GO102_22_V4_1721","12:03:00","12:03:00","142","4","0","0"
"GO102_22_V4_1721","12:06:00","12:06:00","219","5","0","0"
"GO102_22_V4_1721","12:17:00","12:17:00","184","6","0","0"
"GO102_22_V4_1721","12:23:00","12:24:00","102","7","0","0"
"GO102_22_V4_1721","12:32:00","12:32:00","50","8","0","0"
"GO102_22_V4_1721","12:37:00","12:37:00","148","9","0","0"
"GO102_22_V4_1721","12:44:00","12:44:00","241","10","0","0"
"GO102_22_V4_1750","12:41:00","12:41:00","241","1","0","0"
"GO102_22_V4_1750","12:48:00","12:48:00","148","2","0","0"
"GO102_22_V4_1750","12:53:00","12:53:00","50","3","0","0"
"GO102_22_V4_1750","13:02:00","13:03:00","102","4","0","0"
"GO102_22_V4_1750","13:09:00","13:09:00","184","5","0","0"
"GO102_22_V4_1750","13:19:00","13:19:00","219","6","0","0"
"GO102_22_V4_1750","13:21:00","13:21:00","142","7","0","0"
"GO102_22_V4_1750","13:23:00","13:23:00","124","8","0","0"
"GO102_22_V4_1750","13:25:00","13:25:00","85","9","0","0"
"GO102_22_V4_1750","13:30:00","13:30:00","216","10","0","0"
"GO102_22_V4_1752","13:41:00","13:41:00","241","1","0","0"
"GO102_22_V4_1752","13:48:00","13:48:00","148","2","0","0"
"GO102_22_V4_1752","13:53:00","13:53:00","50","3","0","0"
"GO102_22_V4_1752","14:02:00","14:03:00","102","4","0","0"
"GO102_22_V4_1752","14:09:00","14:09:00","184","5","0","0"
"GO102_22_V4_1752","14:19:00","14:19:00","219","6","0","0"
"GO102_22_V4_1752","14:21:00","14:21:00","142","7","0","0"
"GO102_22_V4_1752","14:23:00","14:23:00","124","8","0","0"
"GO102_22_V4_1752","14:25:00","14:25:00","85","9","0","0"
"GO102_22_V4_1752","14:30:00","14:30:00","216","10","0","0"
"GO102_22_V4_1753","12:57:00","12:57:00","216","1","0","0"
"GO102_22_V4_1753","12:59:00","12:59:00","85","2","0","0"
"GO102_22_V4_1753","13:01:00","13:01:00","124","3","0","0"
"GO102_22_V4_1753","13:03:00","13:03:00","142","4","0","0"
"GO102_22_V4_1753","13:06:00","13:06:00","219","5","0","0"
"GO102_22_V4_1753","13:17:00","13:17:00","184","6","0","0"
"GO102_22_V4_1753","13:23:00","13:24:00","102","7","0","0"
"GO102_22_V4_1753","13:32:00","13:32:00","50","8","0","0"
"GO102_22_V4_1753","13:37:00","13:37:00","148","9","0","0"
"GO102_22_V4_1753","13:44:00","13:44:00","241","10","0","0"
"GO102_22_V4_1754","14:41:00","14:41:00","241","1","0","0"
"GO102_22_V4_1754","14:48:00","14:48:00","148","2","0","0"
"GO102_22_V4_1754","14:53:00","14:53:00","50","3","0","0"
"GO102_22_V4_1754","15:02:00","15:03:00","102","4","0","0"
"GO102_22_V4_1754","15:09:00","15:09:00","184","5","0","0"
"GO102_22_V4_1754","15:19:00","15:19:00","219","6","0","0"
"GO102_22_V4_1754","15:21:00","15:21:00","142","7","0","0"
"GO102_22_V4_1754","15:23:00","15:23:00","124","8","0","0"
"GO102_22_V4_1754","15:25:00","15:25:00","85","9","0","0"
"GO102_22_V4_1754","15:30:00","15:30:00","216","10","0","0"
"GO102_22_V4_1755","13:57:00","13:57:00","216","1","0","0"
"GO102_22_V4_1755","13:59:00","13:59:00","85","2","0","0"
"GO102_22_V4_1755","14:01:00","14:01:00","124","3","0","0"
"GO102_22_V4_1755","14:03:00","14:03:00","142","4","0","0"
"GO102_22_V4_1755","14:06:00","14:06:00","219","5","0","0"
"GO102_22_V4_1755","14:17:00","14:17:00","184","6","0","0"
"GO102_22_V4_1755","14:23:00","14:24:00","102","7","0","0"
"GO102_22_V4_1755","14:32:00","14:32:00","50","8","0","0"
"GO102_22_V4_1755","14:37:00","14:37:00","148","9","0","0"
"GO102_22_V4_1755","14:44:00","14:44:00","241","10","0","0"
"GO102_22_V4_1756","15:41:00","15:41:00","241","1","0","0"
"GO102_22_V4_1756","15:48:00","15:48:00","148","2","0","0"
"GO102_22_V4_1756","15:53:00","15:53:00","50","3","0","0"
"GO102_22_V4_1756","16:02:00","16:03:00","102","4","0","0"
"GO102_22_V4_1756","16:09:00","16:09:00","184","5","0","0"
"GO102_22_V4_1756","16:19:00","16:19:00","219","6","0","0"
"GO102_22_V4_1756","16:21:00","16:21:00","142","7","0","0"
"GO102_22_V4_1756","16:23:00","16:23:00","124","8","0","0"
"GO102_22_V4_1756","16:25:00","16:25:00","85","9","0","0"
"GO102_22_V4_1756","16:30:00","16:30:00","216","10","0","0"
"GO102_22_V4_1757","14:57:00","14:57:00","216","1","0","0"
"GO102_22_V4_1757","14:59:00","14:59:00","85","2","0","0"
"GO102_22_V4_1757","15:01:00","15:01:00","124","3","0","0"
"GO102_22_V4_1757","15:03:00","15:03:00","142","4","0","0"
"GO102_22_V4_1757","15:06:00","15:06:00","219","5","0","0"
"GO102_22_V4_1757","15:17:00","15:17:00","184","6","0","0"
"GO102_22_V4_1757","15:23:00","15:24:00","102","7","0","0"
"GO102_22_V4_1757","15:32:00","15:32:00","50","8","0","0"
"GO102_22_V4_1757","15:37:00","15:37:00","148","9","0","0"
"GO102_22_V4_1757","15:44:00","15:44:00","241","10","0","0"
"GO102_22_V4_1758","16:26:00","16:26:00","241","1","0","0"
"GO102_22_V4_1758","16:33:00","16:33:00","148","2","0","0"
"GO102_22_V4_1758","16:38:00","16:38:00","50","3","0","0"
"GO102_22_V4_1758","16:46:00","16:48:00","102","4","0","0"
"GO102_22_V4_1758","16:55:00","16:55:00","184","5","0","0"
"GO102_22_V4_1758","17:05:00","17:05:00","219","6","0","0"
"GO102_22_V4_1758","17:07:00","17:07:00","142","7","0","0"
"GO102_22_V4_1758","17:09:00","17:09:00","124","8","0","0"
"GO102_22_V4_1758","17:11:00","17:11:00","85","9","0","0"
"GO102_22_V4_1758","17:16:00","17:16:00","216","10","0","0"
"GO102_22_V4_1759","15:57:00","15:57:00","216","1","0","0"
"GO102_22_V4_1759","15:59:00","15:59:00","85","2","0","0"
"GO102_22_V4_1759","16:01:00","16:01:00","124","3","0","0"
"GO102_22_V4_1759","16:03:00","16:03:00","142","4","0","0"
"GO102_22_V4_1759","16:06:00","16:06:00","219","5","0","0"
"GO102_22_V4_1759","16:17:00","16:17:00","184","6","0","0"
"GO102_22_V4_1759","16:23:00","16:24:00","102","7","0","0"
"GO102_22_V4_1759","16:32:00","16:32:00","50","8","0","0"
"GO102_22_V4_1759","16:37:00","16:37:00","148","9","0","0"
"GO102_22_V4_1759","16:44:00","16:44:00","241","10","0","0"
"GO102_22_V4_1760","17:00:00","17:00:00","237","1","0","0"
"GO102_22_V4_1760","17:19:00","17:20:00","102","2","0","0"
"GO102_22_V4_1760","17:27:00","17:27:00","184","3","0","0"
"GO102_22_V4_1760","17:37:00","17:37:00","219","4","0","0"
"GO102_22_V4_1760","17:39:00","17:39:00","142","5","0","0"
"GO102_22_V4_1760","17:41:00","17:41:00","124","6","0","0"
"GO102_22_V4_1760","17:43:00","17:43:00","85","7","0","0"
"GO102_22_V4_1760","17:48:00","17:48:00","216","8","0","0"
"GO102_22_V4_1761","17:51:00","17:51:00","216","1","0","0"
"GO102_22_V4_1761","17:53:00","17:53:00","85","2","0","0"
"GO102_22_V4_1761","17:55:00","17:55:00","124","3","0","0"
"GO102_22_V4_1761","17:57:00","17:57:00","142","4","0","0"
"GO102_22_V4_1761","18:00:00","18:00:00","219","5","0","0"
"GO102_22_V4_1761","18:11:00","18:11:00","184","6","0","0"
"GO102_22_V4_1761","18:17:00","18:18:00","102","7","0","0"
"GO102_22_V4_1761","18:26:00","18:26:00","50","8","0","0"
"GO102_22_V4_1761","18:31:00","18:31:00","148","9","0","0"
"GO102_22_V4_1761","18:38:00","18:38:00","241","10","0","0"
"GO102_22_V4_1762","17:36:00","17:36:00","349","1","0","0"
"GO102_22_V4_1762","17:53:00","17:53:00","107","2","0","0"
"GO102_22_V4_1762","17:56:00","17:57:00","102","3","0","0"
"GO102_22_V4_1762","18:03:00","18:03:00","184","4","0","0"
"GO102_22_V4_1762","18:13:00","18:13:00","219","5","0","0"
"GO102_22_V4_1762","18:15:00","18:15:00","142","6","0","0"
"GO102_22_V4_1762","18:17:00","18:17:00","124","7","0","0"
"GO102_22_V4_1762","18:19:00","18:19:00","85","8","0","0"
"GO102_22_V4_1762","18:24:00","18:24:00","216","9","0","0"
"GO102_22_V4_1763","19:01:00","19:01:00","216","1","0","0"
"GO102_22_V4_1763","19:03:00","19:03:00","85","2","0","0"
"GO102_22_V4_1763","19:05:00","19:05:00","124","3","0","0"
"GO102_22_V4_1763","19:07:00","19:07:00","142","4","0","0"
"GO102_22_V4_1763","19:10:00","19:10:00","219","5","0","0"
"GO102_22_V4_1763","19:21:00","19:21:00","184","6","0","0"
"GO102_22_V4_1763","19:27:00","19:28:00","102","7","0","0"
"GO102_22_V4_1763","19:36:00","19:36:00","50","8","0","0"
"GO102_22_V4_1763","19:41:00","19:41:00","148","9","0","0"
"GO102_22_V4_1763","19:48:00","19:48:00","241","10","0","0"
"GO102_22_V4_1764","18:11:00","18:11:00","237","1","0","0"
"GO102_22_V4_1764","18:27:00","18:27:00","107","2","0","0"
"GO102_22_V4_1764","18:30:00","18:31:00","102","3","0","0"
"GO102_22_V4_1764","18:37:00","18:37:00","184","4","0","0"
"GO102_22_V4_1764","18:47:00","18:47:00","219","5","0","0"
"GO102_22_V4_1764","18:49:00","18:49:00","142","6","0","0"
"GO102_22_V4_1764","18:51:00","18:51:00","124","7","0","0"
"GO102_22_V4_1764","18:53:00","18:53:00","85","8","0","0"
"GO102_22_V4_1764","18:58:00","18:58:00","216","9","0","0"
"GO102_22_V4_1766","18:41:00","18:41:00","241","1","0","0"
"GO102_22_V4_1766","19:02:00","19:05:00","102","2","0","0"
"GO102_22_V4_1766","19:11:00","19:11:00","184","3","0","0"
"GO102_22_V4_1766","19:21:00","19:21:00","219","4","0","0"
"GO102_22_V4_1766","19:23:00","19:23:00","142","5","0","0"
"GO102_22_V4_1766","19:25:00","19:25:00","124","6","0","0"
"GO102_22_V4_1766","19:27:00","19:27:00","85","7","0","0"
"GO102_22_V4_1766","19:32:00","19:32:00","216","8","0","0"
"GO102_22_V4_1767","19:51:00","19:51:00","216","1","0","0"
"GO102_22_V4_1767","19:53:00","19:53:00","85","2","0","0"
"GO102_22_V4_1767","19:55:00","19:55:00","124","3","0","0"
"GO102_22_V4_1767","19:57:00","19:57:00","142","4","0","0"
"GO102_22_V4_1767","20:00:00","20:00:00","219","5","0","0"
"GO102_22_V4_1767","20:11:00","20:11:00","184","6","0","0"
"GO102_22_V4_1767","20:17:00","20:18:00","102","7","0","0"
"GO102_22_V4_1767","20:26:00","20:26:00","50","8","0","0"
"GO102_22_V4_1767","20:31:00","20:31:00","148","9","0","0"
"GO102_22_V4_1767","20:38:00","20:38:00","241","10","0","0"
"GO102_22_V4_1768","19:38:00","19:38:00","237","1","0","0"
"GO102_22_V4_1768","19:54:00","19:54:00","107","2","0","0"
"GO102_22_V4_1768","19:57:00","19:58:00","102","3","0","0"
"GO102_22_V4_1768","20:04:00","20:04:00","184","4","0","0"
"GO102_22_V4_1768","20:14:00","20:14:00","219","5","0","0"
"GO102_22_V4_1768","20:16:00","20:16:00","142","6","0","0"
"GO102_22_V4_1768","20:18:00","20:18:00","124","7","0","0"
"GO102_22_V4_1768","20:20:00","20:20:00","85","8","0","0"
"GO102_22_V4_1768","20:25:00","20:25:00","216","9","0","0"
"GO102_22_V4_1769","20:57:00","20:57:00","216","1","0","0"
"GO102_22_V4_1769","20:59:00","20:59:00","85","2","0","0"
"GO102_22_V4_1769","21:01:00","21:01:00","124","3","0","0"
"GO102_22_V4_1769","21:03:00","21:03:00","142","4","0","0"
"GO102_22_V4_1769","21:06:00","21:06:00","219","5","0","0"
"GO102_22_V4_1769","21:17:00","21:17:00","184","6","0","0"
"GO102_22_V4_1769","21:23:00","21:24:00","102","7","0","0"
"GO102_22_V4_1769","21:32:00","21:32:00","50","8","0","0"
"GO102_22_V4_1769","21:37:00","21:37:00","148","9","0","0"
"GO102_22_V4_1769","21:44:00","21:44:00","241","10","0","0"
"GO102_22_V4_1770","20:41:00","20:41:00","241","1","0","0"
"GO102_22_V4_1770","20:48:00","20:48:00","148","2","0","0"
"GO102_22_V4_1770","20:53:00","20:53:00","50","3","0","0"
"GO102_22_V4_1770","21:02:00","21:03:00","102","4","0","0"
"GO102_22_V4_1770","21:09:00","21:09:00","184","5","0","0"
"GO102_22_V4_1770","21:19:00","21:19:00","219","6","0","0"
"GO102_22_V4_1770","21:21:00","21:21:00","142","7","0","0"
"GO102_22_V4_1770","21:23:00","21:23:00","124","8","0","0"
"GO102_22_V4_1770","21:25:00","21:25:00","85","9","0","0"
"GO102_22_V4_1770","21:30:00","21:30:00","216","10","0","0"
"GO102_22_V4_1771","21:57:00","21:57:00","216","1","0","0"
"GO102_22_V4_1771","21:59:00","21:59:00","85","2","0","0"
"GO102_22_V4_1771","22:01:00","22:01:00","124","3","0","0"
"GO102_22_V4_1771","22:03:00","22:03:00","142","4","0","0"
"GO102_22_V4_1771","22:06:00","22:06:00","219","5","0","0"
"GO102_22_V4_1771","22:17:00","22:17:00","184","6","0","0"
"GO102_22_V4_1771","22:23:00","22:24:00","102","7","0","0"
"GO102_22_V4_1771","22:32:00","22:32:00","50","8","0","0"
"GO102_22_V4_1771","22:37:00","22:37:00","148","9","0","0"
"GO102_22_V4_1771","22:44:00","22:44:00","241","10","0","0"
"GO102_22_V4_1772","21:41:00","21:41:00","241","1","0","0"
"GO102_22_V4_1772","21:48:00","21:48:00","148","2","0","0"
"GO102_22_V4_1772","21:53:00","21:53:00","50","3","0","0"
"GO102_22_V4_1772","22:02:00","22:03:00","102","4","0","0"
"GO102_22_V4_1772","22:09:00","22:09:00","184","5","0","0"
"GO102_22_V4_1772","22:19:00","22:19:00","219","6","0","0"
"GO102_22_V4_1772","22:21:00","22:21:00","142","7","0","0"
"GO102_22_V4_1772","22:23:00","22:23:00","124","8","0","0"
"GO102_22_V4_1772","22:25:00","22:25:00","85","9","0","0"
"GO102_22_V4_1772","22:30:00","22:30:00","216","10","0","0"
"GO102_22_V4_1773","22:57:00","22:57:00","216","1","0","0"
"GO102_22_V4_1773","22:59:00","22:59:00","85","2","0","0"
"GO102_22_V4_1773","23:01:00","23:01:00","124","3","0","0"
"GO102_22_V4_1773","23:03:00","23:03:00","142","4","0","0"
"GO102_22_V4_1773","23:06:00","23:06:00","219","5","0","0"
"GO102_22_V4_1773","23:17:00","23:17:00","184","6","0","0"
"GO102_22_V4_1773","23:23:00","23:24:00","102","7","0","0"
"GO102_22_V4_1773","23:32:00","23:32:00","50","8","0","0"
"GO102_22_V4_1773","23:37:00","23:37:00","148","9","0","0"
"GO102_22_V4_1773","23:44:00","23:44:00","241","10","0","0"
"GO102_22_V4_1774","22:41:00","22:41:00","241","1","0","0"
"GO102_22_V4_1774","22:48:00","22:48:00","148","2","0","0"
"GO102_22_V4_1774","22:53:00","22:53:00","50","3","0","0"
"GO102_22_V4_1774","23:02:00","23:03:00","102","4","0","0"
"GO102_22_V4_1774","23:09:00","23:09:00","184","5","0","0"
"GO102_22_V4_1774","23:19:00","23:19:00","219","6","0","0"
"GO102_22_V4_1774","23:21:00","23:21:00","142","7","0","0"
"GO102_22_V4_1774","23:23:00","23:23:00","124","8","0","0"
"GO102_22_V4_1774","23:25:00","23:25:00","85","9","0","0"
"GO102_22_V4_1774","23:30:00","23:30:00","216","10","0","0"
"GO102_22_V4_1775","23:57:00","23:57:00","216","1","0","0"
"GO102_22_V4_1775","23:59:00","23:59:00","85","2","0","0"
"GO102_22_V4_1775","24:01:00","24:01:00","124","3","0","0"
"GO102_22_V4_1775","24:03:00","24:03:00","142","4","0","0"
"GO102_22_V4_1775","24:06:00","24:06:00","219","5","0","0"
"GO102_22_V4_1775","24:17:00","24:17:00","184","6","0","0"
"GO102_22_V4_1775","24:23:00","24:24:00","102","7","0","0"
"GO102_22_V4_1775","24:32:00","24:32:00","50","8","0","0"
"GO102_22_V4_1775","24:37:00","24:37:00","148","9","0","0"
"GO102_22_V4_1775","24:44:00","24:44:00","241","10","0","0"
"GO102_22_V4_1776","23:41:00","23:41:00","241","1","0","0"
"GO102_22_V4_1776","23:48:00","23:48:00","148","2","0","0"
"GO102_22_V4_1776","23:53:00","23:53:00","50","3","0","0"
"GO102_22_V4_1776","24:02:00","24:03:00","102","4","0","0"
"GO102_22_V4_1776","24:09:00","24:09:00","184","5","0","0"
"GO102_22_V4_1776","24:19:00","24:19:00","219","6","0","0"
"GO102_22_V4_1776","24:21:00","24:21:00","142","7","0","0"
"GO102_22_V4_1776","24:23:00","24:23:00","124","8","0","0"
"GO102_22_V4_1776","24:25:00","24:25:00","85","9","0","0"
"GO102_22_V4_1776","24:30:00","24:30:00","216","10","0","0"
"GO102_22_V4_1900","00:32:00","00:32:00","237","1","0","0"
"GO102_22_V4_1900","00:44:00","00:44:00","214","2","0","0"
"GO102_22_V4_1900","00:53:00","00:54:00","102","3","0","0"
"GO102_22_V4_1900","01:07:00","01:07:00","132","4","0","0"
"GO102_22_V4_1900","01:15:00","01:15:00","92","5","0","0"
"GO102_22_V4_1900","01:21:00","01:21:00","20","6","0","0"
"GO102_22_V4_1900","01:25:00","01:25:00","59","7","0","0"
"GO102_22_V4_1900","01:31:00","01:31:00","220","8","0","0"
"GO102_22_V4_1900","01:36:00","01:36:00","44","9","0","0"
"GO102_22_V4_1900","01:41:00","01:41:00","29","10","0","0"
"GO102_22_V4_1900","01:45:00","01:45:00","33","11","0","0"
"GO102_22_V4_1900","01:53:00","01:53:00","179","12","0","0"
"GO102_22_V4_1901","00:23:00","00:23:00","179","1","0","0"
"GO102_22_V4_1901","00:30:00","00:30:00","33","2","0","0"
"GO102_22_V4_1901","00:34:00","00:34:00","29","3","0","0"
"GO102_22_V4_1901","00:39:00","00:39:00","44","4","0","0"
"GO102_22_V4_1901","00:44:00","00:44:00","220","5","0","0"
"GO102_22_V4_1901","00:49:00","00:49:00","59","6","0","0"
"GO102_22_V4_1901","00:54:00","00:54:00","20","7","0","0"
"GO102_22_V4_1901","00:59:00","00:59:00","92","8","0","0"
"GO102_22_V4_1901","01:07:00","01:07:00","132","9","0","0"
"GO102_22_V4_1901","01:17:00","01:17:00","86","10","1","1"
"GO102_22_V4_1901","01:21:00","01:22:00","102","11","0","0"
"GO102_22_V4_1901","01:30:00","01:30:00","214","12","0","0"
"GO102_22_V4_1901","01:41:00","01:41:00","237","13","0","0"
"GO102_22_V4_1902","01:33:00","01:33:00","237","1","0","0"
"GO102_22_V4_1902","01:44:00","01:44:00","214","2","0","0"
"GO102_22_V4_1902","01:53:00","01:54:00","102","3","0","0"
"GO102_22_V4_1902","01:58:00","01:58:00","86","4","1","1"
"GO102_22_V4_1902","02:08:00","02:08:00","132","5","0","0"
"GO102_22_V4_1902","02:16:00","02:16:00","92","6","0","0"
"GO102_22_V4_1902","02:21:00","02:21:00","20","7","0","0"
"GO102_22_V4_1902","02:25:00","02:25:00","59","8","0","0"
"GO102_22_V4_1902","02:31:00","02:31:00","220","9","0","0"
"GO102_22_V4_1902","02:36:00","02:36:00","44","10","0","0"
"GO102_22_V4_1902","02:41:00","02:41:00","29","11","0","0"
"GO102_22_V4_1902","02:45:00","02:45:00","33","12","0","0"
"GO102_22_V4_1902","02:53:00","02:53:00","179","13","0","0"
"GO102_22_V4_1903","01:54:00","01:54:00","179","1","0","0"
"GO102_22_V4_1903","02:01:00","02:01:00","33","2","0","0"
"GO102_22_V4_1903","02:05:00","02:05:00","29","3","0","0"
"GO102_22_V4_1903","02:10:00","02:10:00","44","4","0","0"
"GO102_22_V4_1903","02:15:00","02:15:00","220","5","0","0"
"GO102_22_V4_1903","02:20:00","02:20:00","59","6","0","0"
"GO102_22_V4_1903","02:25:00","02:25:00","20","7","0","0"
"GO102_22_V4_1903","02:30:00","02:30:00","92","8","0","0"
"GO102_22_V4_1903","02:38:00","02:38:00","132","9","0","0"
"GO102_22_V4_1903","02:45:00","02:45:00","175","10","0","0"
"GO102_22_V4_1903","02:47:00","02:47:00","89","11","0","0"
"GO102_22_V4_1903","02:49:00","02:49:00","86","12","1","1"
"GO102_22_V4_1903","02:55:00","02:56:00","102","13","0","0"
"GO102_22_V4_1903","03:04:00","03:04:00","214","14","0","0"
"GO102_22_V4_1903","03:15:00","03:15:00","237","15","0","0"
"GO102_22_V4_1904","02:15:00","02:15:00","237","1","0","0"
"GO102_22_V4_1904","02:27:00","02:27:00","214","2","0","0"
"GO102_22_V4_1904","02:36:00","02:37:00","102","3","0","0"
"GO102_22_V4_1904","02:41:00","02:41:00","86","4","1","1"
"GO102_22_V4_1904","02:49:00","02:49:00","132","5","0","0"
"GO102_22_V4_1904","02:57:00","02:57:00","92","6","0","0"
"GO102_22_V4_1904","03:02:00","03:02:00","20","7","0","0"
"GO102_22_V4_1904","03:07:00","03:07:00","59","8","0","0"
"GO102_22_V4_1904","03:13:00","03:13:00","220","9","0","0"
"GO102_22_V4_1904","03:18:00","03:18:00","44","10","0","0"
"GO102_22_V4_1904","03:23:00","03:23:00","29","11","0","0"
"GO102_22_V4_1904","03:27:00","03:27:00","33","12","0","0"
"GO102_22_V4_1904","03:36:00","03:36:00","179","13","0","0"
"GO102_22_V4_1905","04:16:00","04:16:00","179","1","0","0"
"GO102_22_V4_1905","04:23:00","04:23:00","33","2","0","0"
"GO102_22_V4_1905","04:27:00","04:27:00","29","3","0","0"
"GO102_22_V4_1905","04:32:00","04:32:00","44","4","0","0"
"GO102_22_V4_1905","04:37:00","04:37:00","220","5","0","0"
"GO102_22_V4_1905","04:42:00","04:42:00","59","6","0","0"
"GO102_22_V4_1905","04:47:00","04:47:00","20","7","0","0"
"GO102_22_V4_1905","04:52:00","04:52:00","92","8","0","0"
"GO102_22_V4_1905","05:00:00","05:00:00","132","9","0","0"
"GO102_22_V4_1905","05:14:00","05:15:00","102","10","0","0"
"GO102_22_V4_1905","05:23:00","05:23:00","214","11","0","0"
"GO102_22_V4_1905","05:34:00","05:34:00","237","12","0","0"
"GO102_22_V4_1906","03:32:00","03:32:00","237","1","0","0"
"GO102_22_V4_1906","03:44:00","03:44:00","214","2","0","0"
"GO102_22_V4_1906","03:53:00","03:54:00","102","3","0","0"
"GO102_22_V4_1906","03:58:00","03:58:00","86","4","1","1"
"GO102_22_V4_1906","04:07:00","04:07:00","132","5","0","0"
"GO102_22_V4_1906","04:15:00","04:15:00","92","6","0","0"
"GO102_22_V4_1906","04:21:00","04:21:00","20","7","0","0"
"GO102_22_V4_1906","04:25:00","04:25:00","59","8","0","0"
"GO102_22_V4_1906","04:31:00","04:31:00","220","9","0","0"
